Numero,Titre,Prix,Superficie,Pieces,Code postal,Ville,REGION,Prix du metre carre,Prix moyen du metre carre
1025,Appartement 4 pièces 81 m²,546100,81,4,44380,Pornichet,Pays de la Loire,6741.975308641975,3940.1224531256
1026,Appartement 3 pièces 99 m²,179000,99,3,54230,Chaligny,Grand Est,1808.080808080808,2933.8065728363176
1027,Appartement 2 pièces 64 m²,198387,64,2,33130,Bègles,Nouvelle-Aquitaine,3099.796875,4643.733694870073
1028,Appartement 4 pièces 100 m²,340095,100,4,33310,Lormont,Nouvelle-Aquitaine,3400.95,4643.733694870073
1029,Appartement 2 pièces 41 m²,187000,41,2,33310,Lormont,Nouvelle-Aquitaine,4560.975609756098,4643.733694870073
1030,Appartement 4 pièces 114 m²,421900,114,4,74700,Sallanches,Auvergne-Rhône-Alpes,3700.877192982456,3987.6716210996815
1031,Appartement 3 pièces 70 m²,295000,70,3,83440,Fayence,Provence-Alpes-Côte d'Azur,4214.285714285715,4259.945365227293
1032,Appartement 3 pièces 83 m²,126000,83,3,24660,Coulounieix-Chamiers,Nouvelle-Aquitaine,1518.0722891566263,4643.733694870073
1033,Appartement 5 pièces 115 m²,469000,115,5,69003,Lyon 3,Auvergne-Rhône-Alpes,4078.2608695652175,3987.6716210996815
1034,Appartement 2 pièces 41 m²,219000,41,2,69100,Villeurbanne,Auvergne-Rhône-Alpes,5341.463414634146,3987.6716210996815
1035,Appartement 3 pièces 104 m²,425000,104,3,91230,Montgeron,Île-de-France,4086.538461538461,5475.549796070834
1036,Appartement 3 pièces 68 m²,193000,68,3,78370,Plaisir,Île-de-France,2838.235294117647,5475.549796070834
1037,Appartement 1 pièce 21 m²,56000,21,1,83510,Lorgues,Provence-Alpes-Côte d'Azur,2666.6666666666665,4259.945365227293
1038,Appartement 3 pièces 61 m²,95990,61,3,84600,Valréas,Provence-Alpes-Côte d'Azur,1573.6065573770493,4259.945365227293
1039,Appartement 2 pièces 45 m²,194000,45,2,87000,Limoges,Nouvelle-Aquitaine,4311.111111111111,4643.733694870073
1040,Appartement 2 pièces 45 m²,99000,45,2,30000,Nîmes,Occitanie,2200.0,3805.4817497122735
1041,Appartement 4 pièces 78 m²,357000,78,4,56000,Vannes,Bretagne,4576.923076923077,4351.405381831158
1042,Appartement 2 pièces 43 m²,154000,43,2,29730,Guilvinec,Bretagne,3581.395348837209,4351.405381831158
1043,Appartement 3 pièces 59 m²,185000,59,3,95450,Seraincourt,Île-de-France,3135.593220338983,5475.549796070834
1044,Appartement 2 pièces 41 m²,183750,41,2,62930,Wimereux,Hauts-de-France,4481.707317073171,3911.574802183785
1045,Appartement 5 pièces 92 m²,335000,92,5,5290,Puy-Saint-Vincent,Grand Est,3641.304347826087,2933.8065728363176
1046,Appartement 1 pièce 38 m²,225000,38,1,38190,Bernin,Auvergne-Rhône-Alpes,5921.052631578948,3987.6716210996815
1047,Appartement 1 pièce 21 m²,260000,21,1,33120,Arcachon,Nouvelle-Aquitaine,12380.952380952382,4643.733694870073
1048,Appartement 2 pièces 33 m²,49000,33,2,58600,Fourchambault,Bourgogne-Franche-Comté,1484.8484848484848,1972.3694248603445
1049,Appartement 4 pièces 90 m²,375000,90,4,83400,Hyères,Provence-Alpes-Côte d'Azur,4166.666666666667,4259.945365227293
1050,Appartement 3 pièces 78 m²,380000,78,3,6400,Cannes,Nouvelle-Aquitaine,4871.794871794872,4643.733694870073
1051,Appartement 4 pièces 80 m²,215000,80,4,35700,Rennes,Bretagne,2687.5,4351.405381831158
1052,Appartement 4 pièces 99 m²,233200,99,4,34000,Montpellier,Occitanie,2355.555555555556,3805.4817497122735
1053,Appartement 4 pièces 69 m²,215000,69,4,74200,Thonon-les-Bains,Auvergne-Rhône-Alpes,3115.942028985507,3987.6716210996815
1054,Appartement 2 pièces 42 m²,166000,42,2,31700,Blagnac,Occitanie,3952.380952380952,3805.4817497122735
1055,Appartement 4 pièces 93 m²,160000,93,4,63500,Issoire,Auvergne-Rhône-Alpes,1720.4301075268818,3987.6716210996815
1056,Appartement 3 pièces 45 m²,128000,45,3,33310,Lormont,Nouvelle-Aquitaine,2844.4444444444443,4643.733694870073
1057,Appartement 3 pièces 63 m²,208000,63,3,50500,Carentan-les-Marais,Normandie,3301.5873015873017,3493.366335119261
1058,Appartement 4 pièces 80 m²,107000,80,4,18000,Bourges,Centre-Val de Loire,1337.5,2450.691365675368
1059,Appartement 5 pièces 89 m²,244000,89,5,80480,Pont-de-Metz,Hauts-de-France,2741.5730337078653,3911.574802183785
1060,Appartement 4 pièces 80 m²,169000,80,4,13013,Marseille 13,Provence-Alpes-Côte d'Azur,2112.5,4259.945365227293
1061,Appartement 4 pièces 74 m²,275000,74,4,13005,Marseille 5,Provence-Alpes-Côte d'Azur,3716.216216216216,4259.945365227293
1062,Appartement 3 pièces 40 m²,113000,40,3,84400,Apt,Provence-Alpes-Côte d'Azur,2825.0,4259.945365227293
1063,Appartement 3 pièces 48 m²,131500,48,3,84400,Apt,Provence-Alpes-Côte d'Azur,2739.583333333333,4259.945365227293
1064,Appartement 3 pièces 71 m²,203000,71,3,84400,Apt,Provence-Alpes-Côte d'Azur,2859.154929577465,4259.945365227293
1065,Appartement 3 pièces 73 m²,199000,73,3,84400,Apt,Provence-Alpes-Côte d'Azur,2726.027397260274,4259.945365227293
1066,Appartement 3 pièces 57 m²,145000,57,3,84400,Apt,Provence-Alpes-Côte d'Azur,2543.8596491228072,4259.945365227293
1067,Appartement 5 pièces 111 m²,255000,111,5,45200,Montargis,Centre-Val de Loire,2297.297297297297,2450.691365675368
1068,Appartement 2 pièces 35 m²,125990,35,2,44600,Saint-Nazaire,Pays de la Loire,3599.714285714286,3940.1224531256
1069,Appartement 4 pièces 90 m²,349900,90,4,33200,Bordeaux,Nouvelle-Aquitaine,3887.777777777778,4643.733694870073
1070,Appartement 4 pièces 97 m²,738000,97,4,83350,Ramatuelle,Provence-Alpes-Côte d'Azur,7608.2474226804125,4259.945365227293
1071,Appartement 4 pièces 82 m²,488750,82,4,56000,Vannes,Bretagne,5960.365853658536,4351.405381831158
1072,Appartement 2 pièces 66 m²,85000,66,2,71290,Cuisery,Bourgogne-Franche-Comté,1287.878787878788,1972.3694248603445
1073,Appartement 4 pièces 87 m²,155000,87,4,38140,Rives,Auvergne-Rhône-Alpes,1781.6091954022988,3987.6716210996815
1074,Appartement 4 pièces 75 m²,645100,75,4,33510,Andernos-les-Bains,Nouvelle-Aquitaine,8601.333333333334,4643.733694870073
1075,Appartement 2 pièces 76 m²,207980,76,2,85290,Saint-Laurent-sur-Sèvre,Pays de la Loire,2736.5789473684213,3940.1224531256
1076,Appartement 5 pièces 140 m²,179990,140,5,91150,Étampes,Île-de-France,1285.642857142857,5475.549796070834
1077,Appartement 2 pièces 64 m²,187000,64,2,84400,Apt,Provence-Alpes-Côte d'Azur,2921.875,4259.945365227293
1078,Appartement 1 pièce 21 m²,231000,21,1,6660,Saint-Étienne-de-Tinée,Occitanie,11000.0,3805.4817497122735
1079,Appartement 2 pièces 26 m²,64700,26,2,44250,Saint-Brevin-les-Pins,Pays de la Loire,2488.4615384615386,3940.1224531256
1080,Appartement 1 pièce 27 m²,110990,27,1,44000,Nantes,Pays de la Loire,4110.740740740741,3940.1224531256
1081,Appartement 5 pièces 100 m²,293000,100,5,66000,Perpignan,Occitanie,2930.0,3805.4817497122735
1082,Appartement 3 pièces 65 m²,84990,65,3,85120,Breuil-Barret,Pays de la Loire,1307.5384615384614,3940.1224531256
1083,Appartement 4 pièces 74 m²,160000,74,4,76100,Rouen,Normandie,2162.162162162162,3493.366335119261
1084,Appartement 3 pièces 73 m²,422000,73,3,17000,La Rochelle,Nouvelle-Aquitaine,5780.821917808219,4643.733694870073
1085,Appartement 4 pièces 76 m²,106600,76,4,51000,Châlons-en-Champagne,Grand Est,1402.6315789473683,2933.8065728363176
1086,Appartement 1 pièce 25 m²,75000,25,1,60110,Méru,Hauts-de-France,3000.0,3911.574802183785
1087,Appartement 4 pièces 88 m²,385000,88,4,78300,Poissy,Île-de-France,4375.0,5475.549796070834
1088,Appartement 4 pièces 78 m²,305000,78,4,6800,Cagnes-sur-Mer,Grand Est,3910.25641025641,2933.8065728363176
1089,Appartement 1 pièce 24 m²,79990,24,1,86000,Poitiers,Nouvelle-Aquitaine,3332.9166666666665,4643.733694870073
1090,Appartement 4 pièces 94 m²,235000,94,4,3200,Vichy,Occitanie,2500.0,3805.4817497122735
1091,Appartement 4 pièces 66 m²,148500,66,4,5000,Gap,Normandie,2250.0,3493.366335119261
1092,Appartement 1 pièce 34 m²,142500,34,1,44000,Nantes,Pays de la Loire,4191.176470588235,3940.1224531256
1093,Appartement 2 pièces 42 m²,149000,42,2,95000,Pontoise,Île-de-France,3547.619047619048,5475.549796070834
1094,Appartement 1 pièce 20 m²,68990,20,1,29300,Quimperlé,Bretagne,3449.5,4351.405381831158
1095,Appartement 3 pièces 61 m²,185000,61,3,34000,Montpellier,Occitanie,3032.786885245901,3805.4817497122735
1096,Appartement 2 pièces 62 m²,233300,62,2,97150,Saint Martin,,3762.903225806452,
1097,Appartement 2 pièces 50 m²,191500,50,2,97150,Saint Martin,,3830.0,
1098,Appartement 2 pièces 44 m²,199000,44,2,69150,Décines-Charpieu,Auvergne-Rhône-Alpes,4522.727272727273,3987.6716210996815
1099,Appartement 3 pièces 72 m²,91000,72,3,59600,Maubeuge,Hauts-de-France,1263.888888888889,3911.574802183785
1100,Appartement 2 pièces 44 m²,233000,44,2,13008,Marseille 8,Provence-Alpes-Côte d'Azur,5295.454545454545,4259.945365227293
1101,Appartement 4 pièces 80 m²,155000,80,4,5600,Guillestre,Bretagne,1937.5,4351.405381831158
1102,Appartement 4 pièces 70 m²,105900,70,4,13010,Marseille 10,Provence-Alpes-Côte d'Azur,1512.857142857143,4259.945365227293
1103,Appartement 4 pièces 76 m²,377800,76,4,44100,Nantes,Pays de la Loire,4971.052631578948,3940.1224531256
1104,Appartement 2 pièces 49 m²,266000,49,2,20000,Ajaccio,Corse,5428.571428571428,4351.915385731174
1105,Appartement 3 pièces 83 m²,320000,83,3,6110,Le Cannet,Normandie,3855.421686746988,3493.366335119261
1106,Appartement 3 pièces 68 m²,109000,68,3,5160,Savines-le-Lac,Grand Est,1602.9411764705883,2933.8065728363176
1107,Appartement 3 pièces 60 m²,140000,60,3,95200,Sarcelles,Île-de-France,2333.333333333333,5475.549796070834
1108,Appartement 3 pièces 69 m²,160000,69,3,41000,Blois,Centre-Val de Loire,2318.840579710145,2450.691365675368
1109,Appartement 1 pièce 20 m²,89000,20,1,38000,Grenoble,Auvergne-Rhône-Alpes,4450.0,3987.6716210996815
1110,Appartement 2 pièces 28 m²,64990,28,2,65100,Lourdes,Occitanie,2321.0714285714284,3805.4817497122735
1111,Appartement 4 pièces 74 m²,157200,74,4,83600,Fréjus,Provence-Alpes-Côte d'Azur,2124.324324324324,4259.945365227293
1112,Appartement 4 pièces 75 m²,107000,75,4,10120,Saint-André-les-Vergers,Grand Est,1426.6666666666667,2933.8065728363176
1113,Appartement 3 pièces 60 m²,625000,60,3,40150,Soorts-Hossegor,Nouvelle-Aquitaine,10416.666666666666,4643.733694870073
1114,Appartement 2 pièces 49 m²,179900,49,2,69200,Vénissieux,Auvergne-Rhône-Alpes,3671.428571428572,3987.6716210996815
1115,Appartement 5 pièces 93 m²,600000,93,5,56000,Vannes,Bretagne,6451.612903225807,4351.405381831158
1116,Appartement 4 pièces 91 m²,559000,91,4,44240,La Chapelle-sur-Erdre,Pays de la Loire,6142.857142857143,3940.1224531256
1117,Appartement 1 pièce 40 m²,110000,40,1,84160,Cadenet,Provence-Alpes-Côte d'Azur,2750.0,4259.945365227293
1118,Appartement 4 pièces 78 m²,155000,78,4,91000,Évry-Courcouronnes,Île-de-France,1987.179487179487,5475.549796070834
1119,Appartement 5 pièces 89 m²,510214,89,5,6000,Nice,Hauts-de-France,5732.741573033708,3911.574802183785
1120,Appartement 3 pièces 75 m²,120000,75,3,97110,Pointe-à-Pitre,,1600.0,
1121,Appartement 3 pièces 60 m²,830000,60,3,40150,Soorts-Hossegor,Nouvelle-Aquitaine,13833.333333333334,4643.733694870073
1122,Appartement 4 pièces 68 m²,199000,68,4,74200,Thonon-les-Bains,Auvergne-Rhône-Alpes,2926.470588235294,3987.6716210996815
1123,Appartement 3 pièces 88 m²,555520,88,3,57530,Ars-Laquenexy,Grand Est,6312.727272727273,2933.8065728363176
1124,Appartement 2 pièces 64 m²,414212,64,2,57530,Ars-Laquenexy,Grand Est,6472.0625,2933.8065728363176
1125,Appartement 1 pièce 38 m²,255761,38,1,57530,Ars-Laquenexy,Grand Est,6730.552631578948,2933.8065728363176
1126,Appartement 2 pièces 53 m²,299000,53,2,6400,Cannes,Nouvelle-Aquitaine,5641.509433962264,4643.733694870073
1127,Appartement 4 pièces 82 m²,369000,82,4,77210,Avon,Île-de-France,4500.0,5475.549796070834
1128,Appartement 2 pièces 38 m²,190000,38,2,14910,Blonville-sur-Mer,Normandie,5000.0,3493.366335119261
1129,Appartement 3 pièces 64 m²,275000,64,3,6700,Saint-Laurent-du-Var,Grand Est,4296.875,2933.8065728363176
1130,Appartement 3 pièces 56 m²,309000,56,3,83110,Sanary-sur-Mer,Provence-Alpes-Côte d'Azur,5517.857142857143,4259.945365227293
1131,Appartement 5 pièces 150 m²,428000,150,5,76600,Le Havre,Normandie,2853.333333333333,3493.366335119261
1132,Appartement 3 pièces 49 m²,234000,49,3,6470,Daluis,Nouvelle-Aquitaine,4775.510204081633,4643.733694870073
1133,Appartement 4 pièces 73 m²,79000,73,4,84400,Apt,Provence-Alpes-Côte d'Azur,1082.1917808219175,4259.945365227293
1134,Appartement 2 pièces 35 m²,97000,35,2,6830,Bonson,Grand Est,2771.428571428572,2933.8065728363176
1135,Appartement 3 pièces 46 m²,34999,46,3,25350,Mandeure,Bourgogne-Franche-Comté,760.8478260869565,1972.3694248603445
1136,Appartement 3 pièces 46 m²,251500,46,3,69124,Colombier-Saugnieu,Auvergne-Rhône-Alpes,5467.391304347826,3987.6716210996815
1137,Appartement 1 pièce 14 m²,79990,14,1,69001,Lyon 1,Auvergne-Rhône-Alpes,5713.571428571428,3987.6716210996815
1138,Appartement 1 pièce 28 m²,117000,28,1,6100,Nice,Normandie,4178.571428571428,3493.366335119261
1139,Appartement 2 pièces 29 m²,85000,29,2,76600,Le Havre,Normandie,2931.0344827586205,3493.366335119261
1140,Appartement 2 pièces 31 m²,189000,31,2,20128,Albitreccia,Corse,6096.774193548387,4351.915385731174
1141,Appartement 2 pièces 48 m²,164300,48,2,95000,Pontoise,Île-de-France,3422.9166666666665,5475.549796070834
1142,Appartement 4 pièces 67 m²,150000,67,4,13013,Marseille 13,Provence-Alpes-Côte d'Azur,2238.805970149254,4259.945365227293
1143,Appartement 5 pièces 163 m²,1385000,163,5,69004,Lyon 4,Auvergne-Rhône-Alpes,8496.932515337423,3987.6716210996815
1144,Appartement 2 pièces 42 m²,126590,42,2,66700,Argelès-sur-Mer,Occitanie,3014.04761904762,3805.4817497122735
1145,Appartement 3 pièces 63 m²,579280,63,3,62930,Wimereux,Hauts-de-France,9194.920634920634,3911.574802183785
1146,Appartement 1 pièce 55 m²,245000,55,1,97150,Saint Martin,,4454.545454545455,
1147,Appartement 1 pièce 9 m²,60000,9,1,13008,Marseille 8,Provence-Alpes-Côte d'Azur,6666.666666666667,4259.945365227293
1148,Appartement 3 pièces 128 m²,170000,128,3,5380,Châteauroux-les-Alpes,Pays de la Loire,1328.125,3940.1224531256
1149,Appartement 5 pièces 120 m²,129990,120,5,91670,Angerville,Île-de-France,1083.25,5475.549796070834
1150,Appartement 2 pièces 14 m²,39900,14,2,13010,Marseille 10,Provence-Alpes-Côte d'Azur,2850.0,4259.945365227293
1151,Appartement 5 pièces 113 m²,86400,113,5,25350,Mandeure,Bourgogne-Franche-Comté,764.6017699115044,1972.3694248603445
1152,Appartement 4 pièces 68 m²,49000,68,4,13015,Marseille 15,Provence-Alpes-Côte d'Azur,720.5882352941177,4259.945365227293
1153,Appartement 4 pièces 72 m²,275000,72,4,51100,Reims,Grand Est,3819.444444444444,2933.8065728363176
1154,Appartement 8 pièces 166 m²,249800,166,8,83000,Toulon,Provence-Alpes-Côte d'Azur,1504.8192771084337,4259.945365227293
1155,Appartement 3 pièces 71 m²,208000,71,3,50400,Granville,Normandie,2929.5774647887324,3493.366335119261
1156,Appartement 4 pièces 120 m²,85000,120,4,63260,Aigueperse,Auvergne-Rhône-Alpes,708.3333333333334,3987.6716210996815
1157,Appartement 5 pièces 97 m²,110000,97,5,63260,Aigueperse,Auvergne-Rhône-Alpes,1134.020618556701,3987.6716210996815
1158,Appartement 2 pièces 20 m²,81000,20,2,66420,Le Barcarès,Occitanie,4050.0,3805.4817497122735
1159,Appartement 2 pièces 34 m²,269000,34,2,74120,Demi-Quartier,Auvergne-Rhône-Alpes,7911.764705882353,3987.6716210996815
1160,Appartement 3 pièces 64 m²,257000,64,3,35650,Le Rheu,Bretagne,4015.625,4351.405381831158
1161,Appartement 5 pièces 104 m²,890000,104,5,6300,Nice,Auvergne-Rhône-Alpes,8557.692307692309,3987.6716210996815
1162,Appartement 2 pièces 41 m²,172100,41,2,28600,Luisant,Centre-Val de Loire,4197.5609756097565,2450.691365675368
1163,Appartement 3 pièces 63 m²,285000,63,3,74960,Meythet,Auvergne-Rhône-Alpes,4523.809523809524,3987.6716210996815
1164,Appartement 3 pièces 61 m²,229000,61,3,94290,Villeneuve-le-Roi,Île-de-France,3754.098360655738,5475.549796070834
1165,Appartement 2 pièces 74 m²,113420,74,2,41100,Vendôme,Centre-Val de Loire,1532.7027027027027,2450.691365675368
1166,Appartement 3 pièces 66 m²,274300,66,3,93200,Saint-Denis,Île-de-France,4156.060606060606,5475.549796070834
1167,Appartement 3 pièces 36 m²,196000,36,3,6590,Théoule-sur-Mer,Occitanie,5444.444444444444,3805.4817497122735
1168,Appartement 5 pièces 114 m²,129900,114,5,84000,Avignon,Provence-Alpes-Côte d'Azur,1139.4736842105262,4259.945365227293
1169,Appartement 3 pièces 77 m²,125000,77,3,2600,Villers-Cotterêts,Auvergne-Rhône-Alpes,1623.3766233766237,3987.6716210996815
1170,Appartement 4 pièces 77 m²,562700,77,4,44300,Nantes,Pays de la Loire,7307.792207792208,3940.1224531256
1171,Appartement 4 pièces 82 m²,408000,82,4,44300,Nantes,Pays de la Loire,4975.609756097561,3940.1224531256
1172,Appartement 4 pièces 78 m²,143000,78,4,34500,Béziers,Occitanie,1833.3333333333333,3805.4817497122735
1173,Appartement 4 pièces 88 m²,374700,88,4,74700,Domancy,Auvergne-Rhône-Alpes,4257.954545454545,3987.6716210996815
1174,Appartement 4 pièces 63 m²,147990,63,4,38100,Grenoble,Auvergne-Rhône-Alpes,2349.04761904762,3987.6716210996815
1175,Appartement 2 pièces 40 m²,109000,40,2,20126,Évisa,Corse,2725.0,4351.915385731174
1176,Appartement 2 pièces 31 m²,156290,31,2,56000,Vannes,Bretagne,5041.612903225807,4351.405381831158
1177,Appartement 3 pièces 60 m²,148000,60,3,34500,Béziers,Occitanie,2466.6666666666665,3805.4817497122735
1178,Appartement 2 pièces 44 m²,150000,44,2,21000,Dijon,Bourgogne-Franche-Comté,3409.090909090909,1972.3694248603445
1179,Appartement 3 pièces 48 m²,145460,48,3,22240,Fréhel,Bretagne,3030.4166666666665,4351.405381831158
1180,Appartement 4 pièces 81 m²,264000,81,4,57050,Metz,Grand Est,3259.259259259259,2933.8065728363176
1181,Appartement 4 pièces 79 m²,229000,79,4,38230,Pont-de-Chéruy,Auvergne-Rhône-Alpes,2898.73417721519,3987.6716210996815
1182,Appartement 3 pièces 58 m²,220450,58,3,35000,Rennes,Bretagne,3800.862068965517,4351.405381831158
1183,Appartement 2 pièces 67 m²,695000,67,2,75016,Paris 16,Île-de-France,10373.134328358208,5475.549796070834
1184,Appartement 3 pièces 66 m²,320000,66,3,13002,Marseille 2,Provence-Alpes-Côte d'Azur,4848.484848484848,4259.945365227293
1185,Appartement 3 pièces 67 m²,339000,67,3,13002,Marseille 2,Provence-Alpes-Côte d'Azur,5059.701492537313,4259.945365227293
1186,Appartement 4 pièces 153 m²,790000,153,4,97200,Fort-de-France,,5163.398692810458,
1187,Appartement 3 pièces 50 m²,60000,50,3,6450,Utelle,Nouvelle-Aquitaine,1200.0,4643.733694870073
1188,Appartement 2 pièces 41 m²,200000,41,2,31770,Colomiers,Occitanie,4878.048780487805,3805.4817497122735
1189,Appartement 3 pièces 60 m²,250000,60,3,31770,Colomiers,Occitanie,4166.666666666667,3805.4817497122735
1190,Appartement 3 pièces 59 m²,390000,59,3,31300,Toulouse,Occitanie,6610.169491525424,3805.4817497122735
1191,Appartement 3 pièces 66 m²,317000,66,3,14600,Honfleur,Normandie,4803.030303030303,3493.366335119261
1192,Appartement 3 pièces 65 m²,328000,65,3,78300,Poissy,Île-de-France,5046.153846153846,5475.549796070834
1193,Appartement 3 pièces 62 m²,246000,62,3,35230,Saint-Erblon,Bretagne,3967.741935483871,4351.405381831158
